augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dtype,epochs,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,prefix,profile,reduction,resume,save_frequency,seed,start_epoch,use_pretrained,wd,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),26,,.,0.463628,0.704005,0.511242,0.747025
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),27,,.,0.468490,0.711728,0.513247,0.749149
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),28,,.,0.472171,0.711928,0.514737,0.749959
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),29,,.,0.463055,0.706801,0.516623,0.751401
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),30,,.,0.467250,0.710927,0.517711,0.752512
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),31,,.,0.457746,0.699204,0.519422,0.753855
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),32,,.,0.475032,0.716729,0.520439,0.754916
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),33,,.,0.471467,0.712276,0.522044,0.756074
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),34,,.,0.479994,0.719930,0.522961,0.757396
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),35,,.,0.461008,0.700004,0.524280,0.757962
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),36,,.,0.520547,0.754401,0.561522,0.785929
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),37,,.,0.522159,0.752977,0.566807,0.790182
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),38,,.,0.519666,0.755382,0.567467,0.790735
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),39,,.,0.526949,0.761744,0.575495,0.796065
3,False,64,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,float32,40,"0,1",128,128,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,densenext21,0.9,4,adam,meta/plot,model,False,"1.5,1.4,1.4",,1,123,0,False,0.0,meta/tblogs'),40,,.,0.527249,0.760623,0.576768,0.797748
