activation_method,add_relu_to_downsample,augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,reduction,resume,save_frequency,seed,slices,start_epoch,use_approx_sign,use_pretrained,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),22, 2149.884465,.,0.527931,0.761916,0.570698,0.797734
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),23, 2147.962311,.,0.526791,0.763856,0.573337,0.799874
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),24, 2190.596070,.,0.529808,0.766386,0.575688,0.802066
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),25, 2175.883654,.,0.539008,0.773532,0.577904,0.803519
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),26, 2182.894837,.,0.533789,0.772013,0.579719,0.804641
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),27, 2187.475074,.,0.536528,0.770933,0.581981,0.806171
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),28, 2197.527274,.,0.542966,0.774352,0.582846,0.807475
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),29, 2194.860342,.,0.545066,0.777471,0.584755,0.808989
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),30, 2169.671534,.,0.539203,0.773958,0.586883,0.810465
det_sign,True,3,,32,1,1,0,1.0,/home/joseph/systematic-evaluation/data/imagenet1k,/home/joseph/Projects/binary-networks/data,imagenet,False,float32,50,True,"0,1,2",160,128,gaussian,device,image-classification.log,10,0.001,0.1,"40,45",False,imperative,densenet21,0.9,4,adam,meta/plot,,model,False,"2.2,2.2,2.2",,1,123,,0,,False,0.0,det_sign,meta/tblogs'),31, 2172.619884,.,0.541547,0.775972,0.588089,0.811510
