batch_norm,batch_size,bits,builtin_profiler,data_dir,dataset,dtype,epochs,gpus,kvstore,log_interval,lr,lr_factor,lr_steps,mode,model,momentum,num_workers,optimizer,prefix,profile,resume,save_frequency,seed,start_epoch,use_pretrained,use_thumbnail,wd,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,87,,.,0.869992,0.994191,0.933893,0.999183,0.869992,0.994191,0.933893,0.999183
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,88,,.,0.867588,0.994291,0.934375,0.999319,0.867588,0.994291,0.934375,0.999319
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,89,,.,0.867388,0.994692,0.933754,0.999339,0.867388,0.994692,0.933754,0.999339
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,90,,.,0.868189,0.995493,0.935507,0.999263,0.868189,0.995493,0.935507,0.999263
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,91,,.,0.866987,0.995393,0.936098,0.999239,0.866987,0.995393,0.936098,0.999239
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,92,,.,0.869591,0.995693,0.936799,0.999559,0.869591,0.995693,0.936799,0.999559
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,93,,.,0.871294,0.994692,0.935168,0.999203,0.871294,0.994692,0.935168,0.999203
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,94,,.,0.861879,0.994992,0.936498,0.999319,0.861879,0.994992,0.936498,0.999319
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,95,,.,0.871094,0.994491,0.936238,0.999459,0.871094,0.994491,0.936238,0.999459
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,96,,.,0.869692,0.995192,0.937300,0.999279,0.869692,0.995192,0.937300,0.999279
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,97,,.,0.870508,0.994824,0.935467,0.999581,0.870508,0.994824,0.935467,0.999581
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,98,,.,0.860276,0.993189,0.937099,0.999459,0.860276,0.993189,0.937099,0.999459
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,99,,.,0.864884,0.993990,0.938802,0.999339,0.864884,0.993990,0.938802,0.999339
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,100,,.,0.860577,0.995292,0.938018,0.999502,0.860577,0.995292,0.938018,0.999502
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,101,,.,0.858774,0.992288,0.938662,0.999419,0.858774,0.992288,0.938662,0.999419
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,102,,.,0.873798,0.995793,0.944852,0.999619,0.873798,0.995793,0.944852,0.999619
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,103,,.,0.871294,0.995693,0.948143,0.999801,0.871294,0.995693,0.948143,0.999801
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,104,,.,0.870092,0.994591,0.948277,0.999700,0.870092,0.994591,0.948277,0.999700
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,105,,.,0.870693,0.994591,0.949018,0.999559,0.870693,0.994591,0.949018,0.999559
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,106,,.,0.873297,0.995493,0.949797,0.999562,0.873297,0.995493,0.949797,0.999562
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,107,,.,0.873898,0.995292,0.950501,0.999659,0.873898,0.995292,0.950501,0.999659
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,108,,.,0.870192,0.995693,0.951222,0.999619,0.870192,0.995693,0.951222,0.999619
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,109,,.,0.867788,0.995092,0.949956,0.999681,0.867788,0.995092,0.949956,0.999681
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,110,,.,0.870292,0.994191,0.951262,0.999619,0.870292,0.994191,0.951262,0.999619
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,111,,.,0.869792,0.995493,0.950361,0.999559,0.869792,0.995493,0.950361,0.999559
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,112,,.,0.869391,0.994291,0.950721,0.999599,0.869391,0.994291,0.950721,0.999599
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,113,,.,0.874902,0.994336,0.952089,0.999601,0.874902,0.994336,0.952089,0.999601
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,114,,.,0.871895,0.994892,0.952464,0.999659,0.871895,0.994892,0.952464,0.999659
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,115,,.,0.870793,0.994692,0.951943,0.999740,0.870793,0.994692,0.951943,0.999740
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,116,,.,0.875501,0.995393,0.951889,0.999661,0.875501,0.995393,0.951889,0.999661
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,117,,.,0.869792,0.993890,0.953085,0.999599,0.869792,0.993890,0.953085,0.999599
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,118,,.,0.871595,0.994491,0.952204,0.999720,0.871595,0.994491,0.952204,0.999720
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,119,,.,0.873197,0.995192,0.952766,0.999522,0.873197,0.995192,0.952766,0.999522
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,120,,.,0.868189,0.994992,0.953025,0.999840,0.868189,0.994992,0.953025,0.999840
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,121,,.,0.869291,0.995493,0.953966,0.999800,0.869291,0.995493,0.953966,0.999800
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,122,,.,0.878405,0.995593,0.952966,0.999801,0.878405,0.995593,0.952966,0.999801
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,123,,.,0.872596,0.993289,0.952444,0.999539,0.872596,0.993289,0.952444,0.999539
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,124,,.,0.870292,0.994291,0.953345,0.999659,0.870292,0.994291,0.953345,0.999659
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,125,,.,0.874399,0.995493,0.952348,0.999681,0.874399,0.995493,0.952348,0.999681
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,126,,.,0.875000,0.996294,0.954547,0.999820,0.875000,0.996294,0.954547,0.999820
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,127,,.,0.871394,0.995192,0.955849,0.999740,0.871394,0.995192,0.955849,0.999740
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,128,,.,0.873698,0.995893,0.956450,0.999920,0.873698,0.995893,0.956450,0.999920
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,129,,.,0.875195,0.995703,0.955935,0.999701,0.875195,0.995703,0.955935,0.999701
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,130,,.,0.879006,0.995793,0.956891,0.999740,0.879006,0.995793,0.956891,0.999740
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,131,,.,0.876703,0.996294,0.957232,0.999700,0.876703,0.996294,0.957232,0.999700
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,132,,.,0.871194,0.996094,0.958267,0.999562,0.871194,0.996094,0.958267,0.999562
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,133,,.,0.874599,0.995493,0.957873,0.999740,0.874599,0.995493,0.957873,0.999740
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,134,,.,0.873498,0.995192,0.957752,0.999800,0.873498,0.995192,0.957752,0.999800
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,135,,.,0.875801,0.994792,0.957330,0.999741,0.875801,0.994792,0.957330,0.999741
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,136,,.,0.876903,0.994992,0.958954,0.999800,0.876903,0.994992,0.958954,0.999800
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,137,,.,0.870593,0.995292,0.957592,0.999700,0.870593,0.995292,0.957592,0.999700
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,138,,.,0.871494,0.995693,0.958446,0.999761,0.871494,0.995693,0.958446,0.999761
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,139,,.,0.875100,0.996094,0.959756,0.999740,0.875100,0.996094,0.959756,0.999740
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,140,,.,0.875300,0.994992,0.957732,0.999780,0.875300,0.994992,0.957732,0.999780
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,141,,.,0.875200,0.994591,0.958506,0.999841,0.875200,0.994591,0.958506,0.999841
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,142,,.,0.876502,0.995493,0.961018,0.999820,0.876502,0.995493,0.961018,0.999820
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,143,,.,0.876502,0.995793,0.958854,0.999840,0.876502,0.995793,0.958854,0.999840
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,144,,.,0.873498,0.995393,0.958534,0.999880,0.873498,0.995393,0.958534,0.999880
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,145,,.,0.873926,0.995215,0.960977,0.999821,0.873926,0.995215,0.960977,0.999821
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,146,,.,0.872897,0.995092,0.958333,0.999599,0.872897,0.995092,0.958333,0.999599
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,147,,.,0.878806,0.995192,0.958854,0.999720,0.878806,0.995192,0.958854,0.999720
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,148,,.,0.872796,0.994892,0.957669,0.999741,0.872796,0.994892,0.957669,0.999741
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,149,,.,0.873798,0.995092,0.958534,0.999820,0.873798,0.995092,0.958534,0.999820
False,256,1,0,/home/joseph/systematic-evaluation/data/imagenet1k,cifar10,float32,150,0,device,50,0.01,0.3,"75,100,125",imperative,resnet18_v1,0.9,4,adam,model,False,,10,123,0,False,,0.0,150,,.,0.870693,0.995493,0.958814,0.999800,0.870693,0.995493,0.958814,0.999800
