augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dtype,epochs,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,prefix,profile,reduction,resume,save_frequency,seed,start_epoch,use_pretrained,wd,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),26,,.,0.483515,0.724772,0.522618,0.756560
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),27,,.,0.483415,0.723792,0.525079,0.758818
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),28,,.,0.488896,0.727193,0.526326,0.760320
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),29,,.,0.485034,0.725124,0.528203,0.761852
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),30,,.,0.488236,0.728473,0.529506,0.763046
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),31,,.,0.486276,0.727953,0.530564,0.763844
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),32,,.,0.528249,0.761484,0.569083,0.792276
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),33,,.,0.528253,0.760670,0.574765,0.796412
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),34,,.,0.528809,0.760803,0.575224,0.796858
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),35,,.,0.525908,0.762164,0.575566,0.797255
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),36,,.,0.528329,0.761844,0.576395,0.797686
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),37,,.,0.525036,0.758292,0.576022,0.798125
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),38,,.,0.526789,0.762724,0.576035,0.798071
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),39,,.,0.526649,0.759903,0.576323,0.798000
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),40,,.,0.527249,0.759783,0.576408,0.798314
3,False,64,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,60,"0,1",64,64,gaussian,device,image-classification.log,50,0.001,0.1,"30,40,50",False,imperative,densenet37,0.9,4,adam,None,model,False,None,,10,123,0,False,0.0,meta/tblogs'),41,,.,0.524217,0.757133,0.577078,0.798608
