num_params,num_params_q,model_size,model_size_q,flops_total,flops_fp,flops_q,flops_combined,activation_method,add_relu_to_downsample,approximation,augmentation,batch_norm,batch_size,batchnorm_at_end,bits,bits_a,block_config,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dilated,downsample_sc_groups,downsample_structure,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,improvement_block_type,init_features,initial_layers,initialization,interrupt_at,kvstore,log,log_interval,lr,lr_factor,lr_mode,lr_steps,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,progress,reduction,resume,resume_states,save_frequency,seed,slices,start_epoch,test_run,use_pretrained,warmup_epochs,warmup_lr,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001853,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,21, 6358.423836,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.573070,0.800112,0.511277,0.739465
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001839,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,22, 6362.483635,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.573564,0.801036,0.515005,0.741435
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001824,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,23, 6352.515688,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.577445,0.801857,0.516516,0.743495
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001809,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,24, 6286.790750,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.577245,0.803277,0.517878,0.744659
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001793,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,25, 6286.225333,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.577406,0.803728,0.520308,0.746601
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001777,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,26, 6286.831401,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.580906,0.806298,0.521955,0.748145
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001760,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,27, 6339.273556,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.582546,0.809059,0.522693,0.748832
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001743,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,28, 6347.994587,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.583427,0.808159,0.525636,0.750996
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001725,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,29, 6345.038017,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.584139,0.812020,0.526828,0.752173
6944584,6119424,26.49,3.88,4760000000.0,135880000.0,4620000000.0,208130000.0,det_sign,,,medium,,32,False,1,1,"4,5,4,4",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,last,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001707,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.2,2.2,2",model/densenet_flex_1bit_0015_acc_0.5612.params,model/densenet_flex_1bit_0015_acc_0.5612.states,1,123,,16,False,False,0,0.0,0.0,det_sign,meta/tblogs,30, 6334.685804,"401_densenet_4,5,4,4_ib_radam_deepstem_grouped",0.585687,0.811180,0.528143,0.752780
