num_params,num_params_q,model_size,model_size_q,flops_total,flops_fp,flops_q,flops_combined,activation_method,add_relu_to_downsample,approximation,augmentation,batch_norm,batch_size,batchnorm_at_end,bits,bits_a,block_config,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dilated,downsample_sc_groups,downsample_structure,dry_run,dtype,epochs,fp_downsample_sc,gpus,growth_rate,improvement_block_type,init_features,initial_layers,initialization,interrupt_at,kvstore,log,log_interval,lr,lr_factor,lr_mode,lr_steps,mode,model,momentum,num_workers,optimizer,plot_network,pool_downsample_sc,prefix,profile,progress,reduction,resume,resume_states,save_frequency,seed,slices,start_epoch,test_run,use_pretrained,warmup_epochs,warmup_lr,wd,weight_quantization,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001853,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,21, 4773.005637,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.560542,0.792419,0.503935,0.732077
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001839,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,22, 4775.559208,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.566081,0.795875,0.506132,0.733614
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001824,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,23, 4778.296578,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.566761,0.796895,0.507820,0.735787
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd1/datasets/ImageNet/extracted/rec,/mnt/ssd1/joseph/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001809,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",,,1,123,,0,False,False,0,0.0,0.0,det_sign,meta/tblogs,24, 4771.832113,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.564161,0.794954,0.509396,0.736715
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001793,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",model/densenet_flex_1bit_0023_acc_0.5642.params,model/densenet_flex_1bit_0023_acc_0.5642.states,1,123,,24,False,False,0,0.0,0.0,det_sign,meta/tblogs,25, 4618.369496,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.570712,0.801331,0.511597,0.738414
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001777,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",model/densenet_flex_1bit_0023_acc_0.5642.params,model/densenet_flex_1bit_0023_acc_0.5642.states,1,123,,24,False,False,0,0.0,0.0,det_sign,meta/tblogs,26, 4613.525569,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.571883,0.799316,0.513104,0.739666
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001760,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",model/densenet_flex_1bit_0023_acc_0.5642.params,model/densenet_flex_1bit_0023_acc_0.5642.states,1,123,,24,False,False,0,0.0,0.0,det_sign,meta/tblogs,27, 4614.461758,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.572523,0.801817,0.514641,0.741451
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001743,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",model/densenet_flex_1bit_0023_acc_0.5642.params,model/densenet_flex_1bit_0023_acc_0.5642.states,1,123,,24,False,False,0,0.0,0.0,det_sign,meta/tblogs,28, 4613.733695,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.575784,0.801436,0.515893,0.742099
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001725,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",model/densenet_flex_1bit_0023_acc_0.5642.params,model/densenet_flex_1bit_0023_acc_0.5642.states,1,123,,24,False,False,0,0.0,0.0,det_sign,meta/tblogs,29, 4615.156391,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.576027,0.803249,0.518084,0.744055
5127688,4202496,19.56,4.03,3740000000.0,152540000.0,3590000000.0,208590000.0,det_sign,,,medium,,32,False,1,1,"6,6,6,5",0,1.3,/mnt/ssd/datasets/ImageNet/extracted/rec,/mnt/ssd/datasets/cifar,imagenet,False,,"bn,max_pool,relu,fp_conv",False,float32,120,,"0,1",64,none,64,deepstem_grouped,gaussian,None,device,image-classification.log,100,0.001707,0.1,cosine,"30,60,90",cosine,densenet_flex,0.9,4,radam,meta/plot,,model,False,meta/eta,"2.7,2.7,2.2",model/densenet_flex_1bit_0023_acc_0.5642.params,model/densenet_flex_1bit_0023_acc_0.5642.states,1,123,,24,False,False,0,0.0,0.0,det_sign,meta/tblogs,30, 4613.661533,"109_densenet_6,6,6,5_radam_deepstem_grouped",0.576965,0.802877,0.519007,0.744830
