augmentation_level,batch_norm,batch_size,bits,bits_a,builtin_profiler,clip_threshold,data_dir,data_path,dataset,dtype,epochs,gpus,growth_rate,init_features,initialization,kvstore,log,log_interval,lr,lr_factor,lr_steps,mean_subtraction,mode,model,momentum,num_workers,optimizer,plot_network,prefix,profile,reduction,resume,save_frequency,seed,start_epoch,use_pretrained,wd,write_summary,epoch,time,exp_folder_name,val_acc,val_acc_top_k_5,train_acc,train_acc_top_k_5
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),26,,.,0.423813,0.669537,0.474515,0.715513
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),27,,.,0.414583,0.662400,0.477448,0.717886
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),28,,.,0.426930,0.671316,0.479999,0.720557
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),29,,.,0.413183,0.657629,0.481876,0.722664
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),30,,.,0.426603,0.676322,0.484853,0.724757
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),31,,.,0.432025,0.675212,0.486861,0.726948
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),32,,.,0.434635,0.680769,0.488254,0.728341
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),33,,.,0.439278,0.683284,0.490320,0.729775
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),34,,.,0.431326,0.679088,0.492826,0.732127
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),35,,.,0.440024,0.686699,0.494212,0.733733
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),36,,.,0.488211,0.728101,0.531749,0.763087
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),37,,.,0.487672,0.726702,0.538739,0.768571
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),38,,.,0.487941,0.727604,0.541104,0.770430
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),39,,.,0.495324,0.732477,0.548148,0.776316
3,False,128,1,1,0,1.0,/mnt/ssd1/haojin/mxnet_data/imagenet1k,/mnt/ssd1/joseph/cifar,imagenet,float32,40,"0,1",None,None,gaussian,device,image-classification.log,20,0.001,0.1,"34,37",False,imperative,resnet18_v2-scaled,0.9,4,adam,meta/plot,model,False,None,,1,123,0,False,0.0,meta/tblogs'),40,,.,0.495673,0.734315,0.549063,0.776841
